ea_id,latitude,longitude,round,prop_imp,SPEI,prop_female_head,mean_age_head,prop_salaried_head,prop_head_edu_1,prop_head_edu_2,prop_head_edu_3,prop_head_edu_4,prop_head_edu_5,prop_head_edu_6,prop_head_edu_7,total_plot_size,prop_coupon,prop_credit,prop_left_seeds,prop_advice,members_agri_coop,agri_coop,maize_hybrid_sellers,assistant_ag_officer,grid_id
20801046,-14.37629985809326,34.03939819335938,1,.15784028,-1.539516568183899,.23076923,48.46154,.07692308,.53846157,0,.07692308,.07692308,0,0,0,25.76,.050000001,.1,.34999999,.14285715,0,0,0,0,20
20801046,-14.37629985809326,34.03939819335938,2,.21662921,-.1126787588000298,.2857143,48.642857,.14285715,.71428573,0,.071428575,.071428575,0,0,0,18.959999,.055555556,.14814815,.66666669,.78571427,0,0,4,0,20
20801046,-14.37629985809326,34.03939819335938,3,.1894979,-.036039687693119,.21428572,48.92857,.071428575,.78571427,.071428575,.071428575,.071428575,0,0,0,15.77,0,.21621622,.4054054,.66666669,150,1,0,1,20
20801046,-14.37629985809326,34.03939819335938,4,.21321256,-.8979654312133789,.35714287,45.07143,.071428575,.64285713,.071428575,.071428575,.071428575,0,0,0,23.879999,.016949153,.13559322,.66101694,.2857143,0,0,0,0,20
20803156,-14.2992000579834,34.11259841918945,1,.10128684,-1.623748898506165,.33333334,47.666668,0,.40000001,.06666667,0,0,0,0,0,25.16,.057142857,.14285715,.51428574,0,0,0,0,0,13
20803156,-14.2992000579834,34.11259841918945,2,.13436872,.0753064230084419,.33333334,49.266666,.13333334,.46666667,.13333334,0,0,0,0,0,22.870001,.06666667,.1,.36666667,.60000002,0,0,9,0,13
20803156,-14.2992000579834,34.11259841918945,3,.081339709,-.1475737392902374,.26666668,48.666668,0,.66666669,0,0,0,0,0,0,24.4,0,.09375,.40625,.53333336,13,1,0,1,13
20803156,-14.2992000579834,34.11259841918945,4,.15600067,-.981084942817688,.33333334,44.866665,.06666667,.60000002,0,0,0,0,0,0,29.9,.0625,.0625,.52083331,.13333334,0,0,0,1,13
20804405,-14.02610015869141,34.2599983215332,1,.39221406,-1.288867354393005,0,37,.25,.75,.125,.125,0,0,0,0,11.46,.039999999,.079999998,.36000001,0,0,0,,,32
20804405,-14.02610015869141,34.2599983215332,2,.17018072,-.0480254963040352,.125,40.25,.25,.5,.375,0,0,0,0,0,11.83,.13043478,0,.65217394,.375,0,0,0,0,32
20804405,-14.02610015869141,34.2599983215332,3,.011248454,-.1066883206367493,.25,42.875,.125,.5,.25,.125,0,0,0,0,9.3199997,0,.05882353,.70588237,.80000001,100,1,0,1,32
20804405,-14.02610015869141,34.2599983215332,4,.32539684,-1.164932489395142,.375,46,.125,.75,.25,0,0,0,0,0,13.67,0,.125,.75,.125,0,0,0,1,32
20807727,-14.35560035705566,34.57929992675781,1,.35549518,-1.266122102737427,.13333334,38.400002,.26666668,.60000002,.06666667,0,0,0,0,0,17.23,.052631579,.052631579,.42105263,.13333334,10,1,1,0,37
20807727,-14.35560035705566,34.57929992675781,2,.16238159,-.4051234126091003,.06666667,41.599998,0,.66666669,0,0,0,0,0,0,21.280001,.05882353,.029411765,.2647059,.60000002,0,0,0,0,37
20807727,-14.35560035705566,34.57929992675781,3,.29578209,.0712224543094635,.21428572,38.57143,.14285715,.5,.21428572,.071428575,0,0,0,0,19.360001,0,.16216215,.24324325,.61538464,20,1,0,0,37
20807727,-14.35560035705566,34.57929992675781,4,.36967838,-1.408240437507629,.33333334,37.333332,.06666667,.73333335,.06666667,.06666667,0,0,0,0,25.83,0,.10638298,.27659574,.33333334,0,0,0,0,37
20808421,-14.34869956970215,34.40399932861328,1,.13591427,-1.447743773460388,.1875,42.375,0,.5625,.0625,.0625,0,0,0,0,21.93,.081081077,.10810811,.21621622,0,0,0,0,0,24
20808421,-14.34869956970215,34.40399932861328,2,.022498274,-.2914234101772308,.125,40.0625,0,.625,.0625,.0625,0,0,0,0,20.58,.055555556,.027777778,.6111111,.6875,0,0,0,0,24
20808421,-14.34869956970215,34.40399932861328,3,.098536037,.1693562269210815,.1875,39.5,.0625,.6875,.0625,0,.0625,0,0,0,11.8,0,0,.42307693,.53846157,30,1,0,1,24
20808421,-14.34869956970215,34.40399932861328,4,.044322465,-1.0798020362854,.3125,42.125,0,.6875,.125,0,.0625,0,0,0,21.360001,0,.03773585,.58490568,.1875,0,0,2,0,24
20906524,-14.76889991760254,34.64609909057617,1,.05484394,-1.331242203712463,.46666667,51.666668,0,.73333335,.13333334,0,0,0,0,0,23.24,.11627907,.11627907,.23255815,0,0,0,0,0,29
20906524,-14.76889991760254,34.64609909057617,2,.073493302,.0812904536724091,.46666667,44.200001,.06666667,.73333335,0,.06666667,0,0,0,0,25.07,.075000003,.050000001,.57499999,.46666667,0,0,1,0,29
20906524,-14.76889991760254,34.64609909057617,3,.1674277,.5543760061264038,.40000001,45.466667,.13333334,.86666667,0,.13333334,0,0,0,0,17.83,0,.10714286,.60714287,.36363637,50,1,0,1,29
20906524,-14.76889991760254,34.64609909057617,4,.03967322,-1.404876708984375,.60000002,42.333332,0,.86666667,0,.06666667,0,0,0,0,24.67,0,.090909094,.52272725,.06666667,0,,0,0,29
20906605,-14.65139961242676,34.6255989074707,1,.32380649,-1.227809906005859,.23076923,50.153847,.15384616,.53846157,.15384616,.15384616,0,0,0,0,23.040001,.021276595,.10638298,.38297874,.07692308,0,0,0,0,39
20906605,-14.65139961242676,34.6255989074707,2,.30073896,-.0619355961680412,.41666666,53.666668,.083333336,.58333331,.33333334,0,0,0,0,0,21.91,.051282052,.07692308,.38461539,.61538464,0,0,0,1,39
20906605,-14.65139961242676,34.6255989074707,3,.34173158,.3973129689693451,.23076923,41.307693,.23076923,.38461539,.07692308,.07692308,.07692308,0,.15384616,0,10.92,.1,.1,.53333336,.5,0,0,1,0,39
20906605,-14.65139961242676,34.6255989074707,4,.56451613,-1.485299706459045,.46153846,38.615383,.15384616,.61538464,.07692308,.07692308,0,0,0,.07692308,16.66,0,.071428575,.5714286,.23076923,0,0,0,1,39
20908119,-14.50360012054443,34.6593017578125,1,.24100564,-1.306812405586243,.35714287,36.214287,0,.78571427,0,0,.071428575,0,0,0,35.5,.050000001,.1,.57499999,.35714287,0,0,0,1,31
20908119,-14.50360012054443,34.6593017578125,2,.21899502,-.3628098666667938,.21428572,39.357143,0,.5714286,.071428575,.14285715,.071428575,0,0,0,26.860001,.075000003,.050000001,.52499998,.64285713,0,0,0,1,31
20908119,-14.50360012054443,34.6593017578125,3,.095767096,.2381120622158051,.35714287,42.07143,0,.85714287,0,0,.071428575,0,0,0,16.18,0,.050000001,.60000002,.60000002,10,1,0,1,31
20908119,-14.50360012054443,34.6593017578125,4,.28513166,-1.516479849815369,.2857143,45.142857,0,.78571427,0,.071428575,.071428575,0,0,0,29.030001,0,.065217391,.30434781,.071428575,0,0,0,0,31
20909113,-14.41359996795654,34.61059951782227,1,.25799099,-1.278564095497131,.11111111,41.555557,.22222222,.77777779,0,.22222222,0,0,0,0,9.8199997,.06666667,.13333334,.53333336,.55555558,0,0,0,1,35
20909113,-14.41359996795654,34.61059951782227,2,.51840836,-.4274895489215851,.33333334,43.111111,.11111111,.77777779,.11111111,0,0,0,0,0,14.08,.2,.15000001,.1,.66666669,0,0,0,1,35
20909113,-14.41359996795654,34.61059951782227,3,.3803426,.1962656378746033,.5,40,.125,.875,.25,0,0,0,0,0,7.75,.0625,.125,0,.5714286,31,1,6,1,35
20909113,-14.41359996795654,34.61059951782227,4,.15950756,-1.454004168510437,.55555558,40.888889,.22222222,.77777779,0,.11111111,.11111111,0,0,0,15.17,0,.125,.25,.11111111,0,0,1,1,35
21037030,-13.98960018157959,33.77719879150391,1,.035084642,-1.668535709381104,0,54,1,0,0,1,0,0,0,0,2.6400001,0,.25,.5,0,0,0,,,4
21037030,-13.98960018157959,33.77719879150391,2,.65095693,.6061634421348572,0,57,.5,0,.5,.5,0,0,0,0,4.4000001,0,.2857143,.5714286,1,0,0,,,4
21037030,-13.98960018157959,33.77719879150391,3,.32432431,-.4882980585098267,0,59,.5,0,.5,.5,0,0,0,0,3.54,0,0,.33333334,0,0,0,,,4
21037030,-13.98960018157959,33.77719879150391,4,.3749063,-.3830449879169464,0,45,0,.5,0,.5,0,0,0,0,5.4499998,0,.40000001,0,0,0,0,0,0,4
21037536,-13.99170017242432,33.77890014648438,1,0,-1.668535709381104,0,35,0,0,0,0,1,0,0,0,.13,0,.5,0,0,0,0,2,0,4
21037536,-13.99170017242432,33.77890014648438,2,1,.6061634421348572,0,38,0,0,0,0,0,1,0,0,.12,0,1,0,0,0,0,0,0,4
21037536,-13.99170017242432,33.77890014648438,3,0,-.4882980585098267,0,40,0,0,0,0,0,1,0,0,,,,,,0,0,,,4
21037536,-13.99170017242432,33.77890014648438,4,1,-.3830449879169464,0,43,0,0,0,0,0,0,1,0,.079999998,0,0,0,0,0,0,,,4
21048764,-13.93540000915527,33.78279876708984,1,1,-1.59465765953064,.5,61.5,.5,0,1,0,0,0,0,0,3.27,0,.5,.5,0,0,0,2,0,15
21048764,-13.93540000915527,33.78279876708984,2,.84375,.5666056871414185,0,42,.5,0,0,0,0,.5,0,0,3,0,.5,.25,.5,0,0,0,0,15
21048764,-13.93540000915527,33.78279876708984,3,.92783505,-.4804272949695587,0,36,.5,0,0,0,.5,.5,0,0,2.45,0,.33333334,.66666669,.5,0,0,,,15
21048764,-13.93540000915527,33.78279876708984,4,.59523809,-.5226693749427795,0,39,1,0,0,0,.5,0,0,.5,4.8600001,0,0,.40000001,0,0,0,1,0,15
21051203,-14.00389957427979,33.80810165405273,1,.25,-1.668535709381104,.5,40.5,.5,0,0,.5,0,.5,0,0,3,0,.5,0,.5,0,0,,,4
21051203,-14.00389957427979,33.80810165405273,2,0,.6061634421348572,.5,36.5,0,.5,0,0,0,0,0,0,5.0299997,0,0,0,0,0,0,,,4
21051203,-14.00389957427979,33.80810165405273,3,0,-.4882980585098267,.5,39,0,1,0,0,0,0,0,0,5.0999999,0,0,.66666669,1,0,0,,,4
21051203,-14.00389957427979,33.80810165405273,4,0,-.3830449879169464,1,61,0,.5,0,0,0,0,0,0,8.1199999,0,0,1,0,0,0,1,0,4
21055241,-13.87580013275146,33.7598991394043,1,.7028302,-1.653185248374939,.25,44,.75,.25,.25,.25,0,0,0,.25,6.75,0,.375,.375,.75,0,0,0,0,8
21055241,-13.87580013275146,33.7598991394043,2,.58196723,.6239679455757141,.5,45.25,.25,0,.5,0,0,.25,.25,0,7.6999998,0,.25,.25,.25,0,0,3,0,8
21055241,-13.87580013275146,33.7598991394043,3,0,-.5813590288162231,.66666669,52.333332,.33333334,0,.33333334,0,0,.33333334,0,.33333334,4.5799999,0,0,.5,.33333334,0,0,,,8
21055241,-13.87580013275146,33.7598991394043,4,.390625,-.6530435681343079,.5,51,.25,.25,.25,0,.25,0,0,0,7.7199998,.1,.1,.80000001,.25,0,0,10,0,8
21055693,-13.86960029602051,33.777099609375,1,1,-1.523216009140015,0,55,1,0,1,0,0,0,0,0,1.41,0,1,0,0,0,0,0,0,21
21055693,-13.86960029602051,33.777099609375,2,1,.5195512175559998,0,58,1,0,1,0,0,0,0,0,.30000001,0,1,0,1,0,0,0,1,21
21055693,-13.86960029602051,33.777099609375,3,1,-.5305769443511963,0,61,1,0,0,1,0,0,0,0,.74000001,0,1,0,0,0,0,1,0,21
21055693,-13.86960029602051,33.777099609375,4,0,-.8238124251365662,1,79,0,0,0,0,0,0,0,0,.22,0,0,.5,0,0,0,4,0,21
21066096,-14.02390003204346,33.77799987792969,1,0,-1.668535709381104,0,30,1,0,0,1,0,0,0,0,1.5,0,0,1,0,0,0,,,4
21066096,-14.02390003204346,33.77799987792969,2,0,.6061634421348572,1,49,0,1,0,0,0,0,0,0,.72000003,0,0,1,0,0,0,0,0,4
21066096,-14.02390003204346,33.77799987792969,3,1,-.4882980585098267,1,52,0,1,0,0,0,0,0,0,,,,,,0,0,,,4
21066096,-14.02390003204346,33.77799987792969,4,1,-.3830449879169464,0,55,0,0,0,0,0,0,0,0,1.5,0,0,1,0,0,0,5,1,4
21066339,-14.02089977264404,33.77460098266602,1,.60000002,-1.696350455284119,0,36.5,.5,0,0,0,.5,0,.5,0,1.5,0,.5,0,0,0,0,0,0,2
21066339,-14.02089977264404,33.77460098266602,2,.33755276,.7073174118995667,0,38.5,0,0,0,.5,0,.5,0,0,12,0,.14285715,.2857143,1,0,0,0,0,2
21066339,-14.02089977264404,33.77460098266602,3,.21276596,-.5461691617965698,0,39,0,.5,0,0,0,0,.5,0,11.47,0,.25,0,1,0,0,0,0,2
21066339,-14.02089977264404,33.77460098266602,4,.81967211,-.4413459599018097,0,42,0,.5,0,0,0,.5,0,0,5.75,0,.33333334,.66666669,.5,0,0,0,0,2
21081573,-13.89389991760254,33.78710174560547,1,.61538464,-1.571195006370544,0,32,.5,.5,.5,0,0,0,0,0,1.5,0,.5,0,0,0,0,,,16
21081573,-13.89389991760254,33.78710174560547,2,.51181102,.5120057463645935,.5,32.5,0,1,0,0,0,0,0,0,3.7600002,0,.16666667,.16666667,1,0,0,0,0,16
21081573,-13.89389991760254,33.78710174560547,3,.42857143,-.4799196422100067,.5,47,0,0,.5,0,0,.5,0,0,4.6999998,0,.16666667,.33333334,.5,0,0,,,16
21081573,-13.89389991760254,33.78710174560547,4,.63829786,-.662865936756134,.5,51,0,0,.5,.5,0,0,0,0,4.04,0,.2,.2,0,0,0,6,0,16
21086069,-13.95300006866455,33.71739959716797,1,.88636363,-1.702873826026917,0,41.75,.75,.5,.5,0,0,0,0,0,4.6199999,0,.66666669,.16666667,.75,0,0,0,1,1
21086069,-13.95300006866455,33.71739959716797,2,.81596053,.7792090773582458,0,44.5,.25,.5,.25,.25,0,0,0,0,3.8299999,.22222222,0,.44444445,0,0,0,16,0,1
21086069,-13.95300006866455,33.71739959716797,3,.24242425,-.5987657904624939,0,48.25,0,1,0,0,0,0,0,0,2.78,0,0,.2,.5,0,0,0,0,1
21086069,-13.95300006866455,33.71739959716797,4,.49958369,-.4796866476535797,0,48.75,.25,1,0,0,0,0,0,0,5.54,0,.071428575,.35714287,0,0,0,2,1,1
21086436,-13.95540046691895,33.72859954833984,1,.70673656,-1.641489028930664,.2,41.099998,.5,.60000002,.2,.1,.1,0,0,0,10.75,0,.19047619,.47619048,.40000001,0,0,0,1,10
21086436,-13.95540046691895,33.72859954833984,2,.88625705,.6900909543037415,.1,40.099998,.40000001,.5,.1,.30000001,.1,0,0,0,17.01,.07692308,.23076923,.38461539,.40000001,0,0,16,0,10
21086436,-13.95540046691895,33.72859954833984,3,.62562281,-.5527521967887878,.1,43.599998,.2,.5,.1,.30000001,.1,0,0,0,11.48,.083333336,.33333334,.25,.125,0,0,3,1,10
21086436,-13.95540046691895,33.72859954833984,4,.58571631,-.5419729351997375,.1,45.200001,.5,.40000001,.2,.30000001,.1,0,0,0,20.940001,0,.31034482,.41379312,.2,0,0,0,0,10
30101280,-14.42650032043457,35.25759887695313,1,.552356,-1.066741347312927,.11111111,40.222221,0,.66666669,0,0,0,0,0,0,11.34,0,0,.54545456,0,0,0,0,1,62
30101280,-14.42650032043457,35.25759887695313,2,.25249812,-.1913355439901352,.22222222,42.777779,0,.44444445,0,0,0,0,0,0,7.6500001,.050000001,0,.40000001,.22222222,0,0,0,0,62
30101280,-14.42650032043457,35.25759887695313,3,.082236841,-.0920799747109413,.11111111,48.222221,0,.77777779,0,0,0,0,0,0,8.7799997,0,0,.40000001,.22222222,0,0,0,0,62
30101280,-14.42650032043457,35.25759887695313,4,.29850745,-1.474537968635559,.66666669,48,0,.55555558,0,0,0,0,0,0,11.08,.045454547,.090909094,.31818181,.33333334,0,0,0,0,62
30101545,-14.52439975738525,35.08879852294922,1,.28109264,-1.154807806015015,.30769232,52.53846,0,.30769232,.07692308,0,0,0,0,0,19.83,.16666667,.041666668,.70833331,0,0,0,0,1,46
30101545,-14.52439975738525,35.08879852294922,2,.19020607,-.1335680931806564,.38461539,50.384617,0,.53846157,0,.07692308,0,0,0,0,23.91,0,0,.91891891,.23076923,0,0,0,1,46
30101545,-14.52439975738525,35.08879852294922,3,.21356784,.1158592253923416,.41666666,54.25,0,.83333331,0,0,0,.083333336,0,0,21.09,.2,0,.44999999,.15384616,0,0,0,1,46
30101545,-14.52439975738525,35.08879852294922,4,.28621662,-1.685097336769104,.46153846,48.153847,0,.69230771,0,0,0,0,0,0,15.79,0,.024390243,.48780489,.30769232,0,0,1,1,46
30103074,-14.47910022735596,34.82619857788086,1,.024838328,-1.271039724349976,.06666667,35.866665,0,.73333335,.06666667,0,0,0,0,0,35.310001,.041666668,0,.54166669,.13333334,0,0,0,1,36
30103074,-14.47910022735596,34.82619857788086,2,.19914238,-.3086830973625183,0,37.066666,0,.60000002,0,0,0,0,0,0,40.169998,.018518519,.037037037,.48148149,.33333334,0,0,0,0,36
30103074,-14.47910022735596,34.82619857788086,3,.48297083,.2923847436904907,.33333334,38.666668,0,.73333335,0,0,0,0,0,0,34.91,.037037037,.11111111,.22222222,.5,0,0,0,0,36
30103074,-14.47910022735596,34.82619857788086,4,.63982564,-1.645435452461243,.2,41,0,.66666669,.13333334,0,0,0,0,0,47.330002,0,.096774191,.46774194,.46666667,0,0,0,0,36
30104708,-14.32520008087158,35.42549896240234,1,.058315333,-.9779066443443298,.46153846,38.076923,.07692308,.53846157,0,0,0,0,0,0,19.02,0,.074074075,.66666669,.42857143,0,0,1,1,74
30104708,-14.32520008087158,35.42549896240234,2,.075593784,-.3504096865653992,.5714286,41,0,.5,.071428575,0,0,0,0,0,22.6,.055555556,0,.83333331,.21428572,0,0,0,0,74
30104708,-14.32520008087158,35.42549896240234,3,.5270403,-.0526905842125416,.5,44.57143,0,.71428573,0,0,0,0,0,0,16.959999,0,.15789473,.57894737,.15384616,0,0,0,0,74
30104708,-14.32520008087158,35.42549896240234,4,.044460338,-.9449410438537598,.2857143,44.57143,0,.71428573,0,0,0,0,0,0,17.41,0,.06818182,.45454547,.35714287,0,0,0,0,74
30105325,-14.49120044708252,35.60630035400391,1,.029137189,-.8258049488067627,.44444445,37.555557,.11111111,.33333334,0,.11111111,0,0,0,0,14.610001,0,0,.70588237,.33333334,0,0,0,0,87
30105325,-14.49120044708252,35.60630035400391,2,.11794011,-.4893900752067566,.55555558,44.111111,.11111111,.22222222,.11111111,0,0,0,0,0,14.61,0,.030303031,.60606062,.66666669,0,0,0,0,87
30105325,-14.49120044708252,35.60630035400391,3,.15727478,.05058453977108,.66666669,49,.11111111,.33333334,0,0,0,0,0,0,9.7299995,0,0,.29411766,.60000002,10,1,0,1,87
30105325,-14.49120044708252,35.60630035400391,4,.24981631,-.8814281225204468,.44444445,47.333332,.22222222,.44444445,0,0,0,0,0,0,13.8,0,0,.20833333,.22222222,0,0,1,1,87
30107624,-14.10659980773926,35.41170120239258,1,.071705423,-1.073191046714783,.27272728,46,0,.36363637,0,0,0,0,0,0,17,0,.21052632,.42105263,.33333334,0,0,0,0,59
30107624,-14.10659980773926,35.41170120239258,2,.24120604,-.7165203094482422,.41666666,43.583332,.083333336,.41666666,0,0,0,0,0,0,20.9,0,.034482758,.58620691,.16666667,0,0,0,0,59
30107624,-14.10659980773926,35.41170120239258,3,.30566803,-.1586818695068359,.41666666,43.166668,.083333336,.5,.083333336,0,0,0,0,0,16.49,0,.06666667,.33333334,.33333334,0,0,0,0,59
30107624,-14.10659980773926,35.41170120239258,4,.20716189,-.4291770160198212,.5,44.25,.083333336,.25,0,0,.083333336,0,0,0,21.190001,0,.027777778,.5,.66666669,0,0,0,0,59
30109724,-14.14039993286133,35.21540069580078,1,.42043796,-1.086896181106567,.46153846,43,0,.53846157,0,0,0,0,0,0,30.880001,.0625,.0625,.6875,.21428572,0,0,0,1,56
30109724,-14.14039993286133,35.21540069580078,2,.21269959,-.5664300322532654,.42857143,46.214287,.071428575,.2857143,.071428575,0,.071428575,0,0,0,22.6,.068965517,.068965517,.68965518,.71428573,0,0,0,1,56
30109724,-14.14039993286133,35.21540069580078,3,.24590164,-.4901127219200134,.46153846,48.153847,0,.61538464,.07692308,0,.07692308,0,0,0,18.620001,0,.10526316,.36842105,.25,0,0,0,0,56
30109724,-14.14039993286133,35.21540069580078,4,.24324325,-.9123116135597229,.42857143,41.785713,0,.35714287,.14285715,0,0,0,0,0,24.190001,.020408163,.06122449,.34693879,.5,35,1,0,0,56
30202252,-15.17500019073486,35.33810043334961,1,.30824372,-1.376725077629089,.36363637,40.727272,.18181819,.72727275,.090909094,.090909094,0,0,0,0,13.92,.086956523,.086956523,.56521738,.36363637,0,0,0,1,26
30202252,-15.17500019073486,35.33810043334961,2,.59430981,-.0834289714694023,.18181819,43.090908,0,.45454547,0,.090909094,.090909094,0,0,0,9.5799999,.079999998,.039999999,.72000003,.45454547,0,0,0,0,26
30202252,-15.17500019073486,35.33810043334961,3,.6761905,.4561657011508942,.36363637,39.090908,.090909094,1,0,0,0,0,0,0,9.79,.16,.079999998,.36000001,.090909094,0,0,0,0,26
30202252,-15.17500019073486,35.33810043334961,4,.29467085,-1.478751540184021,.18181819,46.363636,0,.90909094,0,0,0,0,0,0,10.09,0,.21428572,.39285713,.18181819,0,0,0,0,26
30208396,-14.70740032196045,35.80670166015625,1,.12111469,-.7389664649963379,.30000001,42.5,0,.2,.2,.1,0,0,0,0,18.35,.041666668,.083333336,.70833331,.60000002,0,0,0,0,89
30208396,-14.70740032196045,35.80670166015625,2,.4081614,-.2406210452318192,.40000001,44.400002,0,.5,.1,0,0,0,0,0,17.809999,.032258064,.064516127,.61290324,.30000001,0,0,0,0,89
30208396,-14.70740032196045,35.80670166015625,3,.92749453,.0745773166418076,.11111111,41,0,.44444445,.44444445,0,0,0,0,0,20.84,.074074075,.14814815,.33333334,.66666669,25,1,0,0,89
30208396,-14.70740032196045,35.80670166015625,4,.17066211,-1.118086934089661,.2,43.700001,0,.40000001,.1,0,0,0,0,0,23.389999,.027027028,.081081077,.45945945,0,0,0,0,0,89
30212307,-14.69989967346191,35.60800170898438,1,.056942511,-1.071907162666321,.071428575,43.642857,0,.35714287,.14285715,0,0,0,0,0,24.85,.034482758,.034482758,.48275861,0,0,0,0,1,61
30212307,-14.69989967346191,35.60800170898438,2,.026954038,-.406367301940918,.21428572,45.357143,0,.5714286,.071428575,0,0,0,0,0,27.860001,.039999999,0,.41333333,.14285715,0,0,0,0,61
30212307,-14.69989967346191,35.60800170898438,3,.14076611,.1759307533502579,.30769232,45.76923,0,.69230771,.15384616,0,0,0,0,0,16.76,.051282052,0,.66666669,.30000001,0,0,,,61
30212307,-14.69989967346191,35.60800170898438,4,.16683948,-1.147928595542908,.2857143,48.142857,.14285715,.71428573,0,.071428575,0,0,0,0,16.57,.025641026,.1025641,.51282054,0,0,0,0,0,61
30302601,-15.48820018768311,35.55699920654297,1,.035851471,-1.072331309318542,.16666667,37.25,0,.66666669,.083333336,.083333336,0,0,0,0,16.280001,.075000003,.050000001,.60000002,.16666667,0,0,3,0,60
30302601,-15.48820018768311,35.55699920654297,2,.093873523,-.2190081626176834,.16666667,36.583332,.083333336,.66666669,.083333336,.083333336,.083333336,0,0,0,17.07,.050000001,.050000001,.57499999,0,0,0,0,0,60
30302601,-15.48820018768311,35.55699920654297,3,.15550978,.4823561608791351,.25,36.583332,0,.75,.083333336,.083333336,0,0,0,0,13.4,.030303031,.060606062,.36363637,.25,0,0,,,60
30302601,-15.48820018768311,35.55699920654297,4,.066766821,-1.606258630752563,.16666667,36.25,0,.75,0,.083333336,0,0,0,0,24.24,0,.088888891,.33333334,0,0,0,0,1,60
30305082,-15.56980037689209,35.42559814453125,1,.034819409,-1.007648825645447,.27272728,46.18182,.090909094,.54545456,.090909094,.18181819,0,0,0,0,27.58,.06122449,.06122449,.67346936,.36363637,0,0,3,0,73
30305082,-15.56980037689209,35.42559814453125,2,.21043925,-.2916660606861115,.27272728,48.909092,0,.63636363,0,.090909094,0,0,0,0,27.139999,.041666668,.0625,.5,.45454547,0,0,0,0,73
30305082,-15.56980037689209,35.42559814453125,3,.5977928,.5263004899024963,.27272728,51.454544,.090909094,.81818181,0,.090909094,0,0,0,0,31.77,.023255814,.13953489,.46511629,.63636363,0,0,,,73
30305082,-15.56980037689209,35.42559814453125,4,.16006403,-1.5914466381073,.18181819,50.636364,0,.63636363,.27272728,.090909094,0,0,0,0,27.01,0,.06779661,.47457626,.36363637,0,0,0,1,73
30305580,-15.64739990234375,35.34310150146484,1,.073060162,-1.014125347137451,.45454547,45.090908,.27272728,1,0,0,0,0,0,0,16.610001,.16129032,.032258064,.22580644,.27272728,0,0,0,1,70
30305580,-15.64739990234375,35.34310150146484,2,.2167971,-.4747442305088043,.36363637,47.090908,0,.90909094,0,0,0,0,0,0,19,.028571429,.057142857,.62857145,.45454547,0,0,0,1,70
30305580,-15.64739990234375,35.34310150146484,3,.64375126,.5102496743202209,.36363637,44.909092,0,1,0,0,0,0,0,0,16.51,0,.07692308,.51282054,.55555558,216,1,0,0,70
30305580,-15.64739990234375,35.34310150146484,4,.074844211,-1.566230058670044,.090909094,37.454544,0,.81818181,.090909094,.090909094,0,0,0,0,18.719999,.021739131,.043478262,.30434781,.090909094,15,1,0,1,70
