ea_id,latitude,longitude,round,prop_imp,SPEI,prop_female_head,mean_age_head,prop_salaried_head,prop_head_edu_1,prop_head_edu_2,prop_head_edu_3,prop_head_edu_4,prop_head_edu_5,prop_head_edu_6,prop_head_edu_7,total_plot_size,prop_coupon,prop_credit,prop_left_seeds,prop_advice,members_agri_coop,agri_coop,maize_hybrid_sellers,assistant_ag_officer,grid_id
30306555,-15.46269989013672,35.15950012207031,1,.54412657,-1.191460490226746,.18181819,39.454544,.18181819,.72727275,.18181819,0,.090909094,0,0,0,17.02,.05882353,.029411765,.55882353,.083333336,0,0,1,0,43
30306555,-15.46269989013672,35.15950012207031,2,.3527959,-.5363201498985291,.25,42.166668,.16666667,.66666669,.16666667,0,.083333336,0,0,0,17.9,.13461539,.03846154,.55769229,.75,0,0,2,0,43
30306555,-15.46269989013672,35.15950012207031,3,.31992245,.5814894437789917,.16666667,44.75,0,.91666669,0,0,0,0,0,0,16.620001,0,.032258064,.67741936,.80000001,0,0,1,1,43
30306555,-15.46269989013672,35.15950012207031,4,.17384586,-1.609965682029724,.33333334,51.083332,.25,.66666669,.25,0,0,0,0,0,22.889999,0,.0625,.33333334,.16666667,0,0,5,0,43
30403444,-15.82950019836426,35.26179885864258,1,.13219666,-1.050226211547852,.25,39.916668,.33333334,.58333331,0,.083333336,.25,0,0,0,14.41,.044444446,.044444446,.5777778,.58333331,4,1,0,1,64
30403444,-15.82950019836426,35.26179885864258,2,.34062678,-.3222086429595947,.25,42.916668,.25,.33333334,.083333336,.16666667,.25,0,0,0,12.700001,.07692308,.01923077,.53846157,.75,0,0,1,1,64
30403444,-15.82950019836426,35.26179885864258,3,.3749263,.3465893566608429,.25,45.75,.25,.5,.083333336,.083333336,.16666667,.083333336,0,0,9.5200005,.09375,.0625,.3125,.11111111,0,0,0,0,64
30403444,-15.82950019836426,35.26179885864258,4,.17570664,-1.586008071899414,.33333334,48.25,.33333334,.5,.083333336,.083333336,.16666667,0,0,0,12.21,0,.048780486,.43902439,.083333336,0,0,0,0,64
30406710,-15.60130023956299,35.24039840698242,1,.25086987,-.947715699672699,.40000001,47.900002,.2,.60000002,0,.2,0,0,0,0,14.29,.11111111,0,.73333335,.5,0,0,0,0,78
30406710,-15.60130023956299,35.24039840698242,2,.23112004,-.5429221391677856,.40000001,40.400002,.1,.5,.30000001,0,0,0,0,0,25.67,.1025641,.1025641,.48717949,.69999999,0,0,0,0,78
30406710,-15.60130023956299,35.24039840698242,3,.25169748,.4553365707397461,.40000001,46.599998,.2,.69999999,.1,.1,0,0,0,0,19.75,.0625,.041666668,.60416669,.40000001,0,0,0,0,78
30406710,-15.60130023956299,35.24039840698242,4,.029083859,-1.616581320762634,.30000001,42.099998,.1,.69999999,0,.30000001,0,0,0,0,70.610001,.020833334,.041666668,.29166666,.1,15,1,0,1,78
30501383,-15.65559959411621,35.01839828491211,1,.43700787,-.8536844849586487,.16666667,46.333332,.5,.5,.16666667,0,0,0,0,0,8.6499996,.041666668,.083333336,.5,.2857143,0,0,0,1,86
30501383,-15.65559959411621,35.01839828491211,2,.27350429,-.657681405544281,.42857143,45.714287,.14285715,.71428573,0,0,0,0,0,0,6.2600002,.2,.050000001,.2,.42857143,0,0,0,1,86
30501383,-15.65559959411621,35.01839828491211,3,.31350675,.3911483585834503,.2857143,48.42857,0,.5714286,.14285715,.14285715,0,0,0,0,6.1399999,.06666667,.13333334,.2,.5,0,0,,,86
30501383,-15.65559959411621,35.01839828491211,4,.18994413,-1.62655234336853,.14285715,50.142857,.14285715,.5714286,.14285715,0,.14285715,0,0,0,9.0200005,0,0,.47368422,0,0,0,0,1,86
30504518,-15.70880031585693,34.83010101318359,1,.2193111,-.9206398129463196,.30769232,41.615383,.07692308,.69230771,0,0,.07692308,0,0,0,23.209999,.07692308,.051282052,.51282054,.15384616,0,0,0,0,82
30504518,-15.70880031585693,34.83010101318359,2,.24044271,-.4097457826137543,.30769232,47.46154,.07692308,.69230771,0,0,.07692308,0,0,0,21,.093023255,.023255814,.60465115,.38461539,26,1,0,0,82
30504518,-15.70880031585693,34.83010101318359,3,.18147938,.4634104073047638,.25,48.833332,.16666667,.66666669,.083333336,.083333336,.083333336,0,0,0,5.2800002,0,.071428575,.42857143,0,0,0,0,1,82
30504518,-15.70880031585693,34.83010101318359,4,.20955494,-1.644872546195984,.30769232,48,.15384616,.61538464,.07692308,0,0,0,.07692308,0,23.059999,.035714287,.053571429,.3392857,.23076923,12,1,0,0,82
30602235,-15.73700046539307,34.38520050048828,1,.16598092,-.7243202328681946,.30769232,38.307693,.07692308,.38461539,.23076923,0,.15384616,0,0,0,16.629999,.095238097,.071428575,.26190478,.23076923,0,0,0,0,91
30602235,-15.73700046539307,34.38520050048828,2,.47230634,-.4207494258880615,.23076923,40.384617,.07692308,.46153846,0,.15384616,.07692308,0,0,0,12.61,.09375,.0625,.6875,.53846157,0,0,0,1,91
30602235,-15.73700046539307,34.38520050048828,3,.395574,.6526440978050232,.30769232,41,.15384616,.61538464,.07692308,.07692308,.07692308,0,0,0,21.530001,.11764706,0,.52941179,.25,0,0,1,1,91
30602235,-15.73700046539307,34.38520050048828,4,.27720249,-1.399580836296082,.53846157,42.615383,.23076923,.38461539,.23076923,0,.15384616,0,0,0,19.16,.03846154,.13461539,.44230768,.46153846,0,0,0,1,91
30620196,-15.60579967498779,34.51839828491211,1,.61363637,-1.089437246322632,.5,27,0,.5,0,0,.5,0,0,0,1.7,.2,.40000001,0,0,0,0,6,1,54
30620196,-15.60579967498779,34.51839828491211,2,.0017436791,-.51042640209198,0,32.5,.5,0,.5,0,.5,0,0,0,.48000002,0,0,0,.5,0,0,7,1,54
30620196,-15.60579967498779,34.51839828491211,3,.8536036,.4819429218769073,.5,34,.5,0,0,.5,.5,0,0,0,2.5799999,0,.25,.25,.5,0,0,,,54
30620196,-15.60579967498779,34.51839828491211,4,.43613708,-1.460411787033081,.5,37,.5,0,0,.5,.5,0,0,0,2.54,0,.11111111,.44444445,.5,0,0,6,1,54
30704313,-16.19820022583008,35.15800094604492,1,.44925389,-1.091896057128906,.38461539,55.923077,.15384616,.46153846,.07692308,0,.07692308,0,0,0,20.58,0,.1875,.5625,.69230771,26,1,0,1,53
30704313,-16.19820022583008,35.15800094604492,2,.19494447,-.2850511372089386,.23076923,51.384617,.30769232,.84615386,0,0,0,.07692308,0,0,22.75,.0625,.020833334,.60416669,0,0,0,0,1,53
30704313,-16.19820022583008,35.15800094604492,3,.50238538,.2530164122581482,.18181819,54,.090909094,1,0,.090909094,0,0,0,0,15.18,.073170729,.048780486,.56097561,.41666666,0,0,0,0,53
30704313,-16.19820022583008,35.15800094604492,4,.046487462,-1.038332939147949,.23076923,51.692307,.15384616,.92307693,0,0,.07692308,0,0,0,19.040001,0,.040816326,.5714286,.07692308,0,0,0,0,53
30705391,-16.08799934387207,35.06809997558594,1,.15699111,-1.055961012840271,0,35.333332,1,1,0,0,0,0,0,0,3,.1,0,.69999999,1,0,0,,,63
30705391,-16.08799934387207,35.06809997558594,2,.11304348,-.2772781550884247,.33333334,34.666668,.66666669,1,0,0,0,0,0,0,1.52,.18181819,0,.45454547,.33333334,0,0,,,63
30705391,-16.08799934387207,35.06809997558594,3,.5,.320868194103241,.66666669,37.333332,.33333334,1,0,0,0,0,0,0,1.15,.22222222,.11111111,.22222222,.66666669,0,0,0,0,63
30705391,-16.08799934387207,35.06809997558594,4,.081081077,-1.32180380821228,.33333334,43.666668,.33333334,.33333334,0,.33333334,.33333334,0,0,0,1.83,.07692308,0,.76923078,.33333334,0,0,0,0,63
30708665,-16.05789947509766,35.23619842529297,1,.62629759,-1.143329977989197,.33333334,32.25,.41666666,.41666666,.16666667,.16666667,.083333336,0,0,0,8.6499996,.1,.2,.5,.58333331,0,0,2,0,49
30708665,-16.05789947509766,35.23619842529297,2,.36291757,-.289789080619812,.16666667,38.083332,.5,.58333331,0,.16666667,.083333336,0,0,0,7.3000002,.16216215,.027027028,.37837839,.75,20,1,0,1,49
30708665,-16.05789947509766,35.23619842529297,3,.26542571,.1359675973653793,.33333334,39.666668,.5,.41666666,.16666667,.083333336,.16666667,0,0,0,4.1900001,0,.034482758,.48275861,.33333334,0,0,0,0,49
30708665,-16.05789947509766,35.23619842529297,4,.019161677,-1.316992163658142,.5,40.666668,.33333334,.75,0,.083333336,.083333336,0,0,0,8.46,0,.03125,.15625,0,0,0,0,1,49
30709438,-15.94989967346191,35.11360168457031,1,.10902256,-1.046502232551575,.5,40.75,.25,.375,.125,0,.125,0,0,0,6.3599997,.052631579,.15789473,.15789473,.5,0,0,1,0,66
30709438,-15.94989967346191,35.11360168457031,2,.34373152,-.3432788252830505,.5,43.75,0,.625,0,0,.125,0,0,0,6.4000001,.16,.079999998,.47999999,.625,0,0,0,1,66
30709438,-15.94989967346191,35.11360168457031,3,.27792072,.4221920967102051,.5,44.375,.125,.5,0,0,0,.125,0,0,5.4099998,.16666667,.041666668,.25,.25,,,,,66
30709438,-15.94989967346191,35.11360168457031,4,0,-1.452063322067261,.5,46.375,.25,.375,0,0,.125,0,0,0,5.02,0,0,.22727273,.125,0,0,1,1,66
30801672,-16.11339950561523,35.40919876098633,1,.064500518,-1.254094481468201,.41666666,49.5,.083333336,.41666666,0,.083333336,0,0,0,0,19.27,.046511628,.069767445,.53488374,.083333336,0,0,0,0,38
30801672,-16.11339950561523,35.40919876098633,2,.2788223,-.4026225507259369,.33333334,48.666668,0,.66666669,0,.083333336,0,0,0,0,20.1,.070175439,.087719299,.64912283,.58333331,0,0,0,1,38
30801672,-16.11339950561523,35.40919876098633,3,.17913339,.1222743839025497,.25,42.916668,0,.5,.16666667,.083333336,0,0,0,0,11.45,0,.14814815,.33333334,.75,0,0,0,0,38
30801672,-16.11339950561523,35.40919876098633,4,.023735737,-1.076948523521423,.25,42.416668,.25,.66666669,0,.083333336,0,0,0,0,12.78,0,0,.17391305,0,0,0,0,0,38
30801679,-16.08320045471191,35.58240127563477,1,.30786946,-1.349258661270142,.71428573,44.5,.14285715,.64285713,0,0,.071428575,0,0,0,19.35,.078947365,.13157895,.39473686,.071428575,0,0,0,0,28
30801679,-16.08320045471191,35.58240127563477,2,.28937173,-.2502644956111908,.64285713,48.357143,.2857143,.78571427,0,.071428575,0,0,0,0,15.110001,.039999999,.1,.25999999,.5714286,0,0,0,1,28
30801679,-16.08320045471191,35.58240127563477,3,.19838601,.16046541929245,.5714286,49.857143,.14285715,.5714286,0,.14285715,0,0,0,0,13.08,0,.13333334,.26666668,.36363637,0,0,0,1,28
30801679,-16.08320045471191,35.58240127563477,4,.079488978,-.9259218573570251,.5,47.142857,.2857143,.5714286,.071428575,.071428575,.071428575,.071428575,0,0,15.65,0,.06666667,.17777778,.21428572,0,0,0,0,28
30803115,-16.03750038146973,35.35449981689453,1,.13818182,-1.209211468696594,.55555558,40.444443,.11111111,.55555558,.11111111,0,0,0,0,0,11.6,.079999998,.039999999,.36000001,0,0,0,0,0,42
30803115,-16.03750038146973,35.35449981689453,2,.089408524,-.3432630598545074,.63636363,41.363636,0,.54545456,.18181819,0,0,0,0,0,14.9,.054054055,.027027028,.75675678,.63636363,10,1,0,1,42
30803115,-16.03750038146973,35.35449981689453,3,.14285715,.068543516099453,.45454547,45.545456,.090909094,.27272728,.090909094,.090909094,0,0,0,0,12.67,.09375,.03125,.25,.60000002,0,0,0,1,42
30803115,-16.03750038146973,35.35449981689453,4,.011283043,-1.239355087280273,.54545456,50.454544,.18181819,.54545456,0,.090909094,0,0,0,0,16.700001,0,.083333336,.4375,.18181819,0,0,0,1,42
30806611,-15.82839965820313,35.35319900512695,1,.24019122,-1.079349517822266,.46666667,41.333332,0,.66666669,.06666667,0,0,0,0,0,42.610001,.040816326,.06122449,.59183675,0,0,0,0,0,57
30806611,-15.82839965820313,35.35319900512695,2,.10147705,-.3719533383846283,.40000001,44.666668,0,.60000002,.13333334,0,0,0,0,0,38.419998,.065573767,.016393442,.55737704,.66666669,0,0,0,1,57
30806611,-15.82839965820313,35.35319900512695,3,.022337627,.2927951812744141,.42857143,51.5,.071428575,.85714287,0,0,.071428575,0,0,0,15.15,.05882353,0,.38235295,.75,,,,,57
30806611,-15.82839965820313,35.35319900512695,4,.018529957,-1.538808584213257,.26666668,50.466667,.06666667,.73333335,.06666667,0,0,0,0,0,19.23,.014925373,.014925373,.34328359,.13333334,0,0,0,1,57
30901054,-15.5762996673584,35.55189895629883,1,.29425991,-1.024898648262024,.38461539,51.076923,0,.69230771,.07692308,0,0,0,0,0,28.02,.057142857,.11428571,.40000001,.07692308,0,0,0,0,69
30901054,-15.5762996673584,35.55189895629883,2,.58658272,-.2432670742273331,.46153846,54.076923,0,.84615386,0,.07692308,0,0,0,0,20,.175,.1,.22499999,.53846157,0,0,0,1,69
30901054,-15.5762996673584,35.55189895629883,3,.68657553,.3722345232963562,.46153846,47.53846,0,.69230771,0,0,.15384616,0,0,0,19.059999,.0625,.1875,.46875,.33333334,16,1,0,1,69
30901054,-15.5762996673584,35.55189895629883,4,.069561899,-1.577228665351868,.38461539,48.923077,.07692308,.61538464,0,0,.15384616,0,0,0,17.73,0,.11764706,.11764706,.38461539,10,1,2,0,69
30901475,-15.66889953613281,35.5890007019043,1,.19646366,-1.075624585151672,.33333334,47.25,.083333336,.5,0,0,0,0,0,0,28.17,.063829787,0,.55319148,.16666667,0,0,0,0,58
30901475,-15.66889953613281,35.5890007019043,2,.14961943,-.2975161969661713,.25,46.5,0,.5,.16666667,.083333336,0,0,0,0,25.1,.016129032,.032258064,.56451613,.66666669,0,0,0,0,58
30901475,-15.66889953613281,35.5890007019043,3,.14299901,.2995805442333221,.27272728,46.909092,.090909094,.54545456,.18181819,.18181819,0,0,0,0,16.110001,.083333336,.083333336,.375,.5,0,0,0,0,58
30901475,-15.66889953613281,35.5890007019043,4,.012802915,-1.525062203407288,.33333334,46.166668,.083333336,.66666669,0,.16666667,0,0,0,0,25.190001,0,.017857144,.30357143,.33333334,0,0,9,0,58
31001749,-16.60000038146973,34.96730041503906,1,.069738477,-1.115714192390442,.07692308,39.153847,.15384616,.38461539,0,.07692308,.07692308,0,0,0,40.849998,.023809524,.095238097,.095238097,.15384616,0,0,0,0,52
31001749,-16.60000038146973,34.96730041503906,2,0,-.3445366024971008,.07692308,40,.23076923,.61538464,.07692308,.07692308,0,0,0,0,47.809998,0,0,.35294119,.30769232,0,0,0,0,52
31001749,-16.60000038146973,34.96730041503906,3,.0027605244,.6283948421478271,0,43.76923,.07692308,.61538464,.23076923,0,0,0,0,0,51.400002,0,.033333335,.40000001,.76923078,0,0,0,1,52
31001749,-16.60000038146973,34.96730041503906,4,0,-.5796428918838501,.07692308,46.692307,.07692308,.53846157,.07692308,.07692308,0,0,0,0,41.66,0,0,.2857143,.23076923,0,0,0,0,52
31002169,-16.26689910888672,34.89519882202148,1,.05882353,-1.032656073570251,1,43.666668,0,.66666669,0,0,0,0,0,0,4.98,0,.16666667,.16666667,0,0,0,3,0,68
31002169,-16.26689910888672,34.89519882202148,2,.56390977,-.3049245774745941,.33333334,48.333332,.66666669,.33333334,.66666669,0,0,0,0,0,3.1299999,0,.16666667,.16666667,0,2,1,3,1,68
31002169,-16.26689910888672,34.89519882202148,3,0,.4535256624221802,.33333334,51.333332,.33333334,1,0,0,0,0,0,0,2.71,0,0,.40000001,.66666669,0,0,2,1,68
31002169,-16.26689910888672,34.89519882202148,4,.37037036,-.9562129378318787,.33333334,54.666668,.66666669,.66666669,.33333334,0,0,0,0,0,2.0799999,0,.14285715,.2857143,.66666669,0,0,6,1,68
31004312,-16.02039909362793,34.92010116577148,1,.16751269,-.8639660477638245,.18181819,40.636364,.090909094,.36363637,.090909094,0,.090909094,0,0,0,21.809999,0,.17857143,.5,.27272728,0,0,0,0,85
31004312,-16.02039909362793,34.92010116577148,2,.4240196,-.4427414834499359,.18181819,48.090908,.090909094,.54545456,0,.090909094,.090909094,0,0,0,24.4,0,.14814815,.48148149,.18181819,0,0,0,0,85
31004312,-16.02039909362793,34.92010116577148,3,.23517588,.6172581315040588,.36363637,48.545456,.090909094,.63636363,.090909094,0,0,.090909094,0,0,12.78,0,.15000001,.30000001,.63636363,,,,,85
31004312,-16.02039909362793,34.92010116577148,4,.11438207,-1.443411469459534,.27272728,51.81818,.27272728,.54545456,.090909094,0,.090909094,0,0,0,13.4,0,.030303031,.5151515,.18181819,0,0,0,0,85
31108703,-16.98550033569336,35.24990081787109,1,.17479947,-1.227613091468811,.2,38.700001,0,.40000001,.2,.2,0,0,0,0,14.440001,0,.30000001,.2,0,0,0,0,0,40
31108703,-16.98550033569336,35.24990081787109,2,.58798099,-.1120055243372917,.30000001,39.200001,.30000001,.40000001,.2,.1,0,0,0,0,8.9200001,0,.22222222,.16666667,.1,0,0,2,0,40
31108703,-16.98550033569336,35.24990081787109,3,.29535863,.6319424510002136,.30000001,42.299999,0,.80000001,0,.2,0,0,0,0,11.48,0,.18518518,.37037036,.40000001,0,0,0,1,40
31108703,-16.98550033569336,35.24990081787109,4,.026595745,-.2026060819625854,.1,47,.1,.30000001,.30000001,.2,0,0,0,0,7.1799998,0,.050000001,.40000001,.30000001,0,0,3,1,40
31201007,-14.92580032348633,35.01649856567383,1,.56597549,-1.286903142929077,.15384616,43.384617,.23076923,.76923078,.15384616,0,.07692308,0,0,0,24.299999,.16666667,.1,.40000001,.15384616,0,0,0,1,33
31201007,-14.92580032348633,35.01649856567383,2,.50435978,-.047128438949585,.15384616,46.153847,.38461539,.61538464,.15384616,0,.07692308,0,0,0,26.040001,.11764706,.11764706,.20588236,.46153846,0,0,0,1,33
31201007,-14.92580032348633,35.01649856567383,3,.60285717,.5903599858283997,.23076923,43.46154,.46153846,.61538464,.23076923,0,.07692308,0,0,0,24.780001,.10526316,.052631579,.34210527,.46153846,61,1,0,0,33
31201007,-14.92580032348633,35.01649856567383,4,.093761541,-1.48126745223999,.30769232,45.692307,.07692308,.61538464,.23076923,0,.07692308,0,0,0,23.75,.085714288,.085714288,.51428574,.23076923,16,1,0,0,33
31201104,-15.07059955596924,35.1703987121582,1,.35009038,-1.279204487800598,.2,47.799999,.30000001,.89999998,.1,0,0,0,0,0,17.23,.11111111,0,.66666669,.25,0,0,0,1,34
31201104,-15.07059955596924,35.1703987121582,2,.48780489,.0211356841027737,.58333331,48,.33333334,.75,.083333336,.083333336,0,0,0,0,15.400001,.13636364,.18181819,.31818181,.58333331,0,0,0,0,34
31201104,-15.07059955596924,35.1703987121582,3,.52304149,.5549047589302063,.58333331,49.583332,.083333336,.66666669,.25,0,0,0,0,0,14.36,.30000001,.40000001,.2,.5,0,0,0,0,34
31201104,-15.07059955596924,35.1703987121582,4,.42963773,-1.467641472816467,.41666666,48.916668,.083333336,.75,.083333336,0,0,0,0,0,16.98,0,.16216215,.24324325,.25,0,0,0,0,34
31201516,-14.95330047607422,34.95449829101563,1,.066972829,-1.330578804016113,.54545456,44.636364,.090909094,.63636363,.18181819,0,0,0,0,0,14.39,.11111111,.037037037,.51851851,0,0,0,0,0,30
31201516,-14.95330047607422,34.95449829101563,2,.14486544,-.1319689899682999,.60000002,52.599998,.1,.69999999,.1,0,0,0,0,0,14.2,.12903225,.032258064,.064516127,.72727275,0,0,0,0,30
31201516,-14.95330047607422,34.95449829101563,3,.3323594,.6634840965270996,.45454547,50.81818,0,.45454547,0,0,.090909094,0,0,0,9.4700003,.090909094,.090909094,.27272728,.42857143,0,0,0,0,30
31201516,-14.95330047607422,34.95449829101563,4,.37355718,-1.444462776184082,.27272728,38.363636,.18181819,.63636363,.090909094,0,.090909094,0,0,0,12.1,0,.16666667,.1,.72727275,0,0,10,0,30
31435120,-15.37870025634766,35.34209823608398,1,.77083331,-1.142175436019897,.2,48.799999,.40000001,.60000002,0,.2,.2,0,0,0,6.9499998,.125,.1875,.25,.2,0,0,2,0,50
31435120,-15.37870025634766,35.34209823608398,2,.25675675,-.0481785461306572,.2,51.799999,.40000001,.40000001,0,.40000001,0,0,0,0,10.6,.071428575,.071428575,.42857143,.40000001,0,0,1,0,50
31435120,-15.37870025634766,35.34209823608398,3,.4608295,.6892236471176147,.40000001,53.799999,.2,.2,.40000001,.2,0,0,0,0,9.4099998,0,.16666667,.33333334,.40000001,,,,,50
31435120,-15.37870025634766,35.34209823608398,4,.17862032,-1.591585278511047,.40000001,53.200001,.2,.60000002,0,.2,0,0,0,0,7.4699998,0,.13333334,.26666668,0,0,0,5,0,50
31435753,-15.37360000610352,35.36439895629883,1,.048780486,-1.187206387519836,0,30.5,.5,.75,0,.25,0,0,0,0,5.0799999,.11111111,0,.44444445,0,0,0,1,0,44
31435753,-15.37360000610352,35.36439895629883,2,.33750001,-.0045253285206854,0,33.25,.25,.5,0,.5,0,0,0,0,4.0999999,.22222222,0,.33333334,.5,0,0,1,0,44
31435753,-15.37360000610352,35.36439895629883,3,.87155962,.6426040530204773,.5,41.5,0,1,0,0,0,0,0,0,1.99,.2,.2,0,.66666669,0,0,2,0,44
31435753,-15.37360000610352,35.36439895629883,4,.43131465,-1.552639722824097,.5,44.5,0,1,0,0,0,0,0,0,3.6099999,0,.18181819,.090909094,0,,,,,44
31439102,-15.39920043945313,35.31840133666992,1,.75,-1.146940112113953,.5,44.5,1,1,0,0,0,0,0,0,.87,0,0,.75,0,0,0,1,0,47
31439102,-15.39920043945313,35.31840133666992,2,.4730539,-.0727562382817268,0,43.5,1,.5,0,0,0,.5,0,0,4.8000002,0,.25,.5,.5,0,0,2,1,47
31439102,-15.39920043945313,35.31840133666992,3,.42253521,.7197526693344116,0,46,1,.5,0,0,.5,0,0,0,5.6999998,0,.2,.60000002,1,0,0,0,0,47
31439102,-15.39920043945313,35.31840133666992,4,.40000001,-1.593191385269165,0,49,1,.5,0,0,0,.5,0,0,4.8000002,0,.16666667,.33333334,0,0,0,0,0,47
31441389,-15.39900016784668,35.32049942016602,1,.17877094,-1.146940112113953,0,32.75,.5,0,.25,.25,.5,0,0,0,3.5699999,0,.090909094,.090909094,0,0,0,6,0,47
31441389,-15.39900016784668,35.32049942016602,2,.28735632,-.0727562382817268,0,36,.25,0,.25,.25,.5,0,0,0,3.0999999,.33333334,0,0,.75,0,0,0,0,47
31441389,-15.39900016784668,35.32049942016602,3,.5153203,.7197526693344116,0,39.5,.25,0,.5,.5,0,0,0,0,3.99,.14285715,0,.2857143,.66666669,0,0,0,0,47
31441389,-15.39900016784668,35.32049942016602,4,.017006803,-1.593191385269165,0,42.5,.25,0,.25,.25,.5,0,0,0,2.6900001,0,.083333336,.16666667,0,0,0,0,1,47
31443270,-15.40419960021973,35.33140182495117,1,0,-1.142175436019897,.5,39,.5,0,0,.5,0,.5,0,0,.68000001,0,0,1,0,0,0,2,0,50
31443270,-15.40419960021973,35.33140182495117,2,.24137931,-.0481785461306572,.5,42,.5,0,0,0,.5,.5,0,0,1.61,0,.25,.5,0,0,0,0,0,50
31443270,-15.40419960021973,35.33140182495117,3,.2631579,.6892236471176147,.5,34,.5,0,0,0,.5,0,0,.5,1.4,0,0,.66666669,.5,0,0,0,1,50
31443270,-15.40419960021973,35.33140182495117,4,0,-1.591585278511047,.5,37,.5,0,0,0,.5,0,0,.5,.60000002,0,0,0,0,0,0,2,0,50
31532674,-15.73079967498779,35.0713005065918,1,.75294119,-.9445908665657043,0,44.5,0,0,.5,0,0,0,0,0,1.61,.25,0,.25,.5,0,0,2,0,79
31532674,-15.73079967498779,35.0713005065918,2,.62222224,-.6048094630241394,0,47.5,.5,.5,0,0,0,0,0,0,1.49,.40000001,0,.2,.5,0,0,0,0,79
31532674,-15.73079967498779,35.0713005065918,3,.39622641,.3716322183609009,0,50.5,0,.5,.5,0,0,0,0,0,.97000003,0,.33333334,0,.5,0,0,,,79
31532674,-15.73079967498779,35.0713005065918,4,0,-1.605670809745789,0,53.5,0,0,.5,0,0,0,0,0,.94,0,0,0,0,0,0,1,0,79
31536118,-15.77760028839111,35.04019927978516,1,.91228068,-.9339780211448669,0,44,1,0,0,.5,0,.5,0,0,1.45,0,.66666669,0,1,0,0,,,81
31536118,-15.77760028839111,35.04019927978516,2,.25,-.482560008764267,0,44.5,.5,0,.5,0,0,.5,0,0,1.8,0,.33333334,0,1,0,0,1,1,81
31536118,-15.77760028839111,35.04019927978516,3,.14285715,.333382248878479,0,48,.5,.5,0,0,0,.5,0,0,2.5,0,.25,.25,0,,,,,81
31536118,-15.77760028839111,35.04019927978516,4,.77142859,-1.593148469924927,0,51,.5,0,0,.5,0,0,.5,0,2.5,0,.33333334,.16666667,.5,0,0,0,0,81
31555614,-15.85519981384277,35.07369995117188,1,.3125,-.9551910758018494,0,32,.33333334,.33333334,.33333334,0,.33333334,0,0,0,1.4,0,.25,0,.66666669,0,0,0,0,76
31555614,-15.85519981384277,35.07369995117188,2,.20512821,-.470348060131073,0,35.333332,.66666669,.33333334,0,0,.66666669,0,0,0,.67000002,0,.25,0,0,0,0,0,0,76
31555614,-15.85519981384277,35.07369995117188,3,.58823532,.3704864084720612,0,41.333332,.33333334,0,.33333334,0,.66666669,0,0,0,.69999999,.2,.2,.2,.33333334,0,0,0,0,76
31555614,-15.85519981384277,35.07369995117188,4,.19920318,-1.555312156677246,.33333334,56.666668,.33333334,0,0,0,.33333334,.33333334,0,0,1.88,0,.14285715,.5714286,1,0,0,0,0,76
